address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
11/17 The Avenue,Crawley,WA,6009,11/17 The Avenue Crawley WA 6009,"$398,000",Feb-14,Unit,1,1,1,41,45,1963,0,0,not recorded,-31.9878111,115.8158643
18 Cook Street,Crawley,WA,6009,18 Cook Street Crawley WA 6009,"$1,000,000",Jan-14,House,3,1,2,683,117,1935,$560pw,Dec-15,Bellcourt Property Group - SHENTON PARK,-31.983191,115.8163374
6/8 Mounts Bay Road,Crawley,WA,6009,6/8 Mounts Bay Road Crawley WA 6009,"$2,725,000",Jan-14,Apartment,3,3,2,290,181,2006,0,0,Ethos Property - HIGHGATE,-31.9728146,115.8260659
35/3 Park Avenue,Crawley,WA,6009,35/3 Park Avenue Crawley WA 6009,"$1,230,000",Jan-14,Apartment,3,1,1,175,175,1983,0,0,not recorded,-31.9716501,115.8253265
4/42 Broadway,Crawley,WA,6009,4/42 Broadway Crawley WA 6009,"$495,000",Dec-13,Apartment,2,1,1,103,102,1965,$475pw,Apr-13,MAS Real Estate - Nedlands,-31.979407,115.8147891
14/8 Wingfield Avenue,Crawley,WA,6009,14/8 Wingfield Avenue Crawley WA 6009,"$998,000",Dec-13,Apartment,3,2,2,150,144,1979,0,0,Acton - Dalkeith,-31.9725016,115.8249336
2/168 Broadway,Crawley,WA,6009,2/168 Broadway Crawley WA 6009,"$625,000",Dec-13,Apartment,2,1,1,65,68,1963,$525pw,May-13,Acton North - CITY BEACH,-31.9891014,115.8161987
24/159 Fairway,Crawley,WA,6009,24/159 Fairway Crawley WA 6009,"$330,000",Dec-13,Unit,1,1,1,35,41,1964,$260pw,Feb-20,not recorded,-31.9874827,115.8156441
51/4 Crawley Avenue,Crawley,WA,6009,51/4 Crawley Avenue Crawley WA 6009,"$1,050,000",Nov-13,Apartment,3,2,2,202,206,1970,0,0,not recorded,-31.9734066,115.8240093
9/131 Fairway,Crawley,WA,6009,9/131 Fairway Crawley WA 6009,"$627,000",Nov-13,Townhouse,2,1,2,208,117,2000,0,0,not recorded,-31.9854781,115.8154361
1/14 Park Road,Crawley,WA,6009,1/14 Park Road Crawley WA 6009,"$625,000",Oct-13,Townhouse,3,1,1,97,100,1977,$490pw,Feb-18,Kempton Azzopardi - Nedlands,-31.97485,115.81448
29L Parkway,Crawley,WA,6009,29L Parkway Crawley WA 6009,"$803,000",Oct-13,House,3,1,2,301,163,1969,$500pw,Sep-19,not recorded,-31.9850089,115.8178526
27 Parkway,Crawley,WA,6009,27 Parkway Crawley WA 6009,"$803,000",Oct-13,House,3,1,1,305,104,1980,$450pw,Dec-20,Kempton Azzopardi - Nedlands,-31.9849639,115.817829
53/3 Park Avenue,Crawley,WA,6009,53/3 Park Avenue Crawley WA 6009,"$1,340,000",Oct-13,Apartment,3,2,2,175,175,1983,$850pw,Nov-17,Property Selection Realty - North Perth,-31.9716501,115.8253265
2/20 Park Road,Crawley,WA,6009,2/20 Park Road Crawley WA 6009,"$852,500",Oct-13,Townhouse,3,2,2,233,116,2004,$600pw,Mar-21,Realmark Central - East Perth,-31.9747065,115.8140265
6/8 Mounts Bay Road,Crawley,WA,6009,6/8 Mounts Bay Road Crawley WA 6009,"$2,725,000",Oct-13,Apartment,3,3,2,290,181,2006,0,0,not recorded,-31.9728146,115.8260659
1/1 Kings Park Avenue,Crawley,WA,6009,1/1 Kings Park Avenue Crawley WA 6009,"$1,050,000",Sep-13,Apartment,3,2,2,202,178,1967,$700pw,May-17,Anderson Davies Real Estate - Dalkeith,-31.9725436,115.8257886
101/4 Crawley Avenue,Crawley,WA,6009,101/4 Crawley Avenue Crawley WA 6009,"$1,400,000",Sep-13,Apartment,3,2,2,202,206,1970,0,0,not recorded,-31.9734066,115.8240093
2/136A Broadway,Crawley,WA,6009,2/136A Broadway Crawley WA 6009,"$399,000",Sep-13,Apartment,1,1,1,55,45,1964,$270pw,Jul-20,Shellabears Real Estate,-31.9867582,115.8148815
17/159 Fairway,Crawley,WA,6009,17/159 Fairway Crawley WA 6009,"$300,000",Sep-13,Unit,1,1,1,34,41,1964,$315pw,Jul-21,not recorded,-31.9874827,115.8156441
10/68 Broadway,Crawley,WA,6009,10/68 Broadway Crawley WA 6009,"$381,000",Aug-13,Unit,1,1,1,71,50,1963,$270pw,Sep-20,MAS Real Estate - Nedlands,-31.9819388,115.8148584
3/14 The Avenue,Crawley,WA,6009,3/14 The Avenue Crawley WA 6009,"$2,300,000",Aug-13,Apartment,3,2,4,381,248,1988,"$1,500pw",Feb-18,Space Real Estate - Cottesloe,-31.9880186,115.8172539
25/4 Crawley Avenue,Crawley,WA,6009,25/4 Crawley Avenue Crawley WA 6009,"$2,300,000",Aug-13,Apartment,3,4,0,360,360,1970,0,0,not recorded,-31.9734066,115.8240093
