address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
711/9 Tully Road,East Perth,WA,6004,711/9 Tully Road East Perth WA 6004,"$735,000",Jun-20,Apartment,3,2,2,169,94,2019,,,,-31.9488636,115.8772379
4/175 Hay street,East Perth,WA,6004,4/175 Hay street East Perth WA 6004,"$420,000",Jun-20,Apartment,3,2,1,133,98,2005,$575pw,May-19,,-31.9592473,115.8735713
15/7 Bennett Street,East Perth,WA,6004,15/7 Bennett Street East Perth WA 6004,"$365,000",Jun-20,Apartment,2,2,1,112,87,2002,$425pw,Mar-19,,-31.96037,115.87071
209/9 Tully Road,East Perth,WA,6004,209/9 Tully Road East Perth WA 6004,"$350,000",Jun-20,Apartment,1,1,1,81,48,2019,,,,-31.9488636,115.8772379
176/181 Adelaide Terrace,East Perth,WA,6004,176/181 Adelaide Terrace East Perth WA 6004,"$650,000",Jun-20,Apartment,2,2,2,123,83,2012,$800pw,Mar-15,Brad Triplett,-31.9596519,115.8708104
3006/63 Adelaide Terrace,East Perth,WA,6004,3006/63 Adelaide Terrace East Perth WA 6004,"$600,000",May-20,Apartment,2,2,1,98,70,2019,,,,-31.9611813,115.8749575
306/251 Hay Street,East Perth,WA,6004,306/251 Hay Street East Perth WA 6004,"$227,000",May-20,House,1,1,0,75,67,2007,$310pw,Dec-17,,-31.9583649,115.8708987
133/189 Adelaide Terrace,East Perth,WA,6004,133/189 Adelaide Terrace East Perth WA 6004,"$655,000",May-20,Apartment,2,2,1,118,81,2017,,,,-31.9594044,115.8697129
17/39 Bronte Street,East Perth,WA,6004,17/39 Bronte Street East Perth WA 6004,"$445,000",May-20,Townhouse,3,2,2,168,105,1990,$390pw,Apr-20,,-31.955768,115.8745682
6/32 Fielder Street,East Perth,WA,6004,6/32 Fielder Street East Perth WA 6004,"$640,000",May-20,House,3,2,2,210,128,2007,,,,-31.9507574,115.8733864
66/20 Royal Street,East Perth,WA,6004,66/20 Royal Street East Perth WA 6004,"$310,000",May-20,Apartment,1,1,1,85,63,2001,$380pw,Oct-18,,-31.9527898,115.8797399
44/20 Royal Street,East Perth,WA,6004,44/20 Royal Street East Perth WA 6004,"$600,000",May-20,Apartment,2,2,2,139,97,2001,$550pw,May-20,,-31.9527898,115.8797399
10/208 Adelaide Terrace,East Perth,WA,6004,10/208 Adelaide Terrace East Perth WA 6004,"$411,000",May-20,Apartment,2,2,1,107,78,2014,$525pw,May-17,,-31.9584317,115.8689505
212/106 Terrace Road,East Perth,WA,6004,212/106 Terrace Road East Perth WA 6004,"$289,000",May-20,Apartment,2,1,1,52,52,1945,$320pw,Mar-18,,-31.9601863,115.8681187
1/34 East Parade,East Perth,WA,6004,1/34 East Parade East Perth WA 6004,"$400,000",May-20,Apartment,1,1,1,93,61,2018,,,,-31.9431506,115.878502
401/9 Tully Road,East Perth,WA,6004,401/9 Tully Road East Perth WA 6004,"$370,000",Apr-20,Apartment,1,1,1,84,48,2019,,,,-31.9488636,115.8772379
